,,,,,,
1,,,,,,
Tub,,,,,,
619276,Special Sce 6/12fl oz SK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 03/29/2019,160316," 3,100 ","(3,100)",SRK05,,**CHEP**
628276,SrirachaMayo 6/10 floz SK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 03/29/2019,160316," 3,150 ","(3,150)",SRK06,,**CHEP**
630276,AvocadoMayoCost6/32flozSK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 01/31/2019,158636, 1 ,(1),SRK02,,**CHEP**
 03/29/2019,160316," 8,832 ","(8,833)",SRK02,,**CHEP**
642276,Organic Mayo 6/16 floz SK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 03/29/2019,160316," 5,800 ","(5,800)",SRK09,,**CHEP**
647276,Special Sce 6/295 ml SK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 03/29/2019,160316, 900 ,(900),SRK05,,**CHEP**
654276,Special Sce 6/10fl oz SK, 0 ,,,,
,,,,,,
,,,,,,
,,,,,,
 03/29/2019,160316," 2,250 ","(2,250)",SRK05,,**CHEP**
Purchased,,,,,,
035001,GarSpd 6/2 lb Tulkoff, 96 ,,,,
11042019M,98.89% , 96 ,,,,
,,,,,,
,,,,,,
 03/05/2019,160550, 105 ,(58),Purchased,,
 03/05/2019,160593, 5 ,(63),Purchased,,
 03/06/2019,160484, 14 ,(77),Purchased,,
 03/07/2019,160495, 35 ,(112),Purchased,,
 03/08/2019,160485, 13 ,(125),Purchased,,
 03/11/2019,160520, 13 ,(138),Purchased,,
335125,Gar Spd 6/2 lb Roseli, 89 ,,,,
08272019M,91.85% , 89 ,,,,
,,,,,,
,,,,,,
 03/04/2019,160355, 16 ,(4),Purchased,,
 03/04/2019,160361, 21 ,(25),Purchased,,
 03/11/2019,160525, 24 ,(49),Purchased,,
 03/11/2019,160526, 24 ,(73),Purchased,,
 03/11/2019,160529, 32 ,(105),Purchased,,
 03/12/2019,160561, 20 ,(125),Purchased,,
 03/12/2019,160567, 56 ,(181),Purchased,,
 03/13/2019,160608, 35 ,(216),Purchased,,
 03/13/2019,160609, 8 ,(224),Purchased,,
 03/13/2019,160610, 28 ,(252),Purchased,,
 03/13/2019,160612, 56 ,(308),Purchased,,
Printed: 2/28/2019  7:31:46PM,Page -1 of 1,,,,,
